symbol,entry_time,exit_time,entry_price,exit_price,quantity,position_type,net_pnl,profit_pct,exit_reason,holding_minutes,max_profit_seen,exit_level,hard_stop_915,confluence_trade,oi_signal_pattern,hybrid_signal_type,entry_reason,scenario,signal_type,leveraged_exposure,rule_triggered,return_pct,entry_order_id,exit_order_id,trade_completed,trade_number,zerodha_symbol,transaction_costs_applied,oi_signal_strength,oi_atm_strike,hybrid_oi_change_pct,hybrid_price_change_pct,confluence_strength,confluence_time_gap_seconds,trailing_stop_high,previous_candle_high,final_holding_minutes,final_profit_pct,system_version
POWERGRID,2026-03-24T10:22:57.256525,2026-03-24T10:43:14.685531,294.85,293.15,169,SHORT,287.3000000000077,0.5765643547566713,PROFIT_TRAILING_STOP_5MIN,20,0.7291843310157822,293.5,309.0,True,STRONG_BEARISH,BEARISH,UNKNOWN,,,,,,,,,,,,,,,,,,,,,,
COALINDIA,10:27,2026-03-24T14:59:22.130220,441.0,443.0,113,SHORT,-226.0,,EOD_EXIT,270,0.3401360544217687,,,True,BEARISH,BEARISH,,CONFLUENCE_CONFIRMED,CONFLUENCE_BEARISH,50000.0,1.0,-2.26,CONFLUENCE_PAPER_COALINDIA_1774328333,CONFLUENCE_PAPER_EXIT_COALINDIA_1774344562,2026-03-24T14:59:22.997516,2.0,COALINDIA,False,0.72,460.0,2.01,-3.34,0.0,0.0,441.3,441.3,270.0,0.0,CONFLUENCE_TRADING_SYSTEM_v2.0_SIMPLE_TRAILING_STOP
